,CustomerID,AveMonthSpend,BikeBuyer,Title,FirstName,MiddleName,LastName,Suffix,AddressLine1,AddressLine2,City,StateProvinceName,CountryRegionName,PostalCode,PhoneNumber,BirthDate,Education,Occupation,Gender,MaritalStatus,HomeOwnerFlag,NumberCarsOwned,NumberChildrenAtHome,TotalChildren,YearlyIncome,Age,Children
2861,14045,105,1,,Tanya,R,Ramos,,6088 Clark Creek Rd,,Brisbane,Queensland,Australia,4000,1 (11) 500 555-0186,1967-04-05,Bachelors ,Professional,F,M,1,4,5,5,103492,31,2+
2862,14046,92,1,,Cheryl,G,Sanz,,9030 Louisiana Dr.,,Melton,Victoria,Australia,3337,1 (11) 500 555-0113,1967-06-04,Bachelors ,Professional,F,M,1,0,4,4,113086,31,2+
2863,14047,51,0,,Linda,,Alvarez,,4288 Hacienda,,Wollongong,New South Wales,Australia,2500,1 (11) 500 555-0112,1962-10-15,Partial College,Skilled Manual,F,S,0,1,0,1,71905,36,1
2864,14048,86,1,,Wyatt,A,Mitchell,,4794 Kim Court,,Bendigo,Victoria,Australia,3550,1 (11) 500 555-0167,1962-04-03,Bachelors ,Professional,M,M,1,1,0,1,96071,36,1
2865,14049,58,0,,Gina,,Hernandez,,2146 Twin View Drive,,Gold Coast,Queensland,Australia,4217,1 (11) 500 555-0161,1962-09-07,Bachelors ,Professional,F,M,1,1,0,1,98560,36,1
2866,14050,80,1,,Manuel,M,Lopez,,2396 Ancona Ct.,,Cloverdale,South Australia,Australia,6105,1 (11) 500 555-0146,1966-05-16,Graduate Degree,Management,M,S,0,1,0,0,133994,32,2+
2867,14051,83,1,,Nathaniel,M,Rivera,,2910 Boyd,,Hobart,Tasmania,Australia,7001,1 (11) 500 555-0190,1966-04-14,Bachelors ,Professional,M,S,1,1,0,0,128240,32,2+
2868,14052,80,0,,Jorge,O,Ma,,8702 Orchard View Ave,,Rockhampton,Queensland,Australia,4700,1 (11) 500 555-0183,1966-06-26,Graduate Degree,Management,M,S,1,2,0,0,185263,32,2+
2869,14054,82,0,,Reginald,,Martin,,4091 Silver Oaks Place,,Warrnambool,Victoria,Australia,3280,1 (11) 500 555-0113,1960-04-10,Partial College,Skilled Manual,M,M,1,1,0,1,94869,38,1
2870,14055,84,0,,Alejandro,,Kumar,,1689 Boxwood Ln.,,Rhodes,New South Wales,Australia,2138,1 (11) 500 555-0133,1960-07-03,Partial College,Skilled Manual,M,M,1,1,0,1,97912,38,1
2871,14056,79,1,,Nelson,M,Sanz,,7219 Canyon Way,,Bendigo,Victoria,Australia,3550,1 (11) 500 555-0161,1960-04-27,Partial College,Skilled Manual,M,M,1,1,0,1,70378,38,1
2872,14057,84,0,,Lance,I,Alonso,,9602 C St.,,North Ryde,New South Wales,Australia,2113,1 (11) 500 555-0115,1959-11-24,Bachelors ,Professional,M,M,1,1,0,1,114392,39,1
2873,14058,75,1,,Johnny,,Anand,,9318 Hawkridge Terrace,,Brisbane,Queensland,Australia,4000,1 (11) 500 555-0132,1965-06-14,Bachelors ,Professional,M,S,0,1,0,0,106033,33,2+
2874,14059,166,1,,Rodney,C,Ramos,,5566 Brook Way,,Melbourne,Victoria,Australia,3000,1 (11) 500 555-0186,1965-12-22,Bachelors ,Professional,M,M,1,4,5,5,145976,33,2+
2875,14060,170,1,,Cedric,A,Sharma,,9704 Pineknoll,,Melbourne,Victoria,Australia,3000,1 (11) 500 555-0111,1965-11-27,Bachelors ,Professional,M,M,1,4,5,5,127380,33,2+
2876,14061,106,1,,Naomi,J,Torres,,6374 Las Palmas,,St. Leonards,New South Wales,Australia,2065,1 (11) 500 555-0115,1965-07-02,Bachelors ,Professional,F,M,1,4,5,5,118399,33,2+
2877,14062,51,0,,Madison,A,Clark,,2203 Palm Ave.,,Hervey Bay,Queensland,Australia,4655,1 (11) 500 555-0114,1964-07-18,Bachelors ,Professional,F,S,1,1,0,0,94668,34,2+
2878,14064,45,0,,Stacey,,Li,,666 Lafayette Street,,Townsville,Queensland,Australia,4810,1 (11) 500 555-0124,1964-06-09,Bachelors ,Professional,F,S,0,1,0,0,79082,34,2+
2879,14065,79,1,,Samuel,,Diaz,,442 West Cliff Place,,Gold Coast,Queensland,Australia,4217,1 (11) 500 555-0127,1963-07-27,Bachelors ,Professional,M,S,1,1,0,0,89913,35,2+
2880,14066,55,0,,Melody,S,Jimenez,,3888 Arnold Drive,,Geelong,Victoria,Australia,3220,1 (11) 500 555-0145,1962-11-23,Partial College,Skilled Manual,F,S,1,1,0,1,67723,36,1
2881,14068,148,1,,Brent,,McDonald,,4566 Magnolia Ave.,,North Sydney,New South Wales,Australia,2055,1 (11) 500 555-0155,1962-06-04,Bachelors ,Professional,M,M,1,2,4,5,100398,36,2+
2882,14069,86,0,,Joy,L,Serrano,,2333 Fillet Ave,,North Sydney,New South Wales,Australia,2055,1 (11) 500 555-0157,1962-02-21,Bachelors ,Professional,F,M,1,2,4,5,75190,36,2+
2883,14070,81,0,,Ricky,S,Alonso,,946 Santa Barbara Rd.,,South Melbourne,Victoria,Australia,3205,1 (11) 500 555-0178,1958-11-10,Bachelors ,Professional,M,S,1,1,0,2,125809,40,2+
2884,14071,81,1,,Jack,J,Li,,746 Cast Street,,Rockhampton,Queensland,Australia,4700,1 (11) 500 555-0150,1958-11-27,Bachelors ,Management,M,S,0,1,0,2,127622,40,2+
2885,14072,88,1,,Allen,,Smith,,4458 Pine St.,,Caloundra,Queensland,Australia,4551,1 (11) 500 555-0113,1957-03-24,Partial College,Skilled Manual,M,M,1,1,0,1,107913,41,1
2886,14073,72,0,,Gabriel,C,Alexander,,1247 Violet Ct,,Geelong,Victoria,Australia,3220,1 (11) 500 555-0112,1935-04-27,Partial College,Clerical,M,M,0,2,0,2,72469,63,2+
2887,14074,53,0,,Barbara,,Xu,,P.O. Box 2851,,Gold Coast,Queensland,Australia,4217,1 (11) 500 555-0125,1949-06-07,High School,Skilled Manual,F,M,1,2,1,2,31764,49,2+
2888,14075,64,0,,Robert,A,Harris,,1393 Winterberry Ct.,,La Jolla,California,United States,92806,311-555-0184,1976-11-20,High School,Skilled Manual,M,S,1,2,0,0,62840,22,2+
2889,14076,71,0,,Justin,J,Ross,,6912 Hamilton Avenue,,Beaverton,Oregon,United States,97005,605-555-0145,1976-02-27,High School,Skilled Manual,M,M,1,2,0,0,54916,22,2+
2890,14077,58,0,,Bryan,,Townsend,,4997 North Civic Dr.,,Royal Oak,British Columbia,Canada,V8X,478-555-0190,1976-04-13,High School,Skilled Manual,M,S,1,2,0,0,40664,22,2+
2891,14078,68,0,,Ryan,J,Alexander,,5244 Black Walnut Ct.,,Haney,British Columbia,Canada,V2W 1W2,120-555-0115,1975-11-23,High School,Skilled Manual,M,M,1,2,0,0,53305,23,2+
2892,14079,45,0,,Lauren,J,Price,,2812 East Lake Court,,Metchosin,British Columbia,Canada,V9,269-555-0123,1976-03-14,High School,Skilled Manual,F,S,0,2,0,0,34248,22,2+
2893,14080,40,0,,Cynthia,,Srini,,274 Diane Ct,,Beaverton,Oregon,United States,97005,774-555-0185,1976-05-19,High School,Skilled Manual,F,S,1,2,0,0,34986,22,2+
2894,14081,48,0,,Nicole,J,Butler,,1996 Sand Pointe Lane,,Oakland,California,United States,94611,946-555-0142,1980-04-06,High School,Skilled Manual,F,M,1,2,0,0,53158,18,2+
2895,14082,65,0,,Johnny,L,Jai,,1289 Mt. Dias Blv.,,Beaverton,Oregon,United States,97005,861-555-0113,1980-05-06,High School,Skilled Manual,M,S,0,2,0,0,51487,18,2+
2896,14083,67,0,,Nathan,,Lopez,,748 Whitehall Drive,,Kirkland,Washington,United States,98033,239-555-0122,1980-11-03,High School,Skilled Manual,M,M,1,2,0,0,54758,18,2+
2897,14084,62,0,,Robert,L,Lal,,1289 Mt. Dias Blv.,,Haney,British Columbia,Canada,V2W 1W2,130-555-0176,1980-05-06,High School,Skilled Manual,M,S,0,2,0,0,48754,18,2+
2898,14085,67,0,,Nathan,W,Garcia,,2813 A St.,,Issaquah,Washington,United States,98027,952-555-0168,1980-03-02,High School,Skilled Manual,M,M,0,2,0,0,46919,18,2+
2899,14086,63,0,,Maurice,L,Chander,,849 Donegal Road,,Brisbane,Queensland,Australia,4000,1 (11) 500 555-0115,1946-02-20,High School,Skilled Manual,M,M,0,2,0,5,24921,52,2+
2900,14087,53,0,,Harold,K,Garcia,,5980 Icicle Circle,Unit H,Townsville,Queensland,Australia,4810,1 (11) 500 555-0118,1937-05-05,Bachelors ,Management,M,S,1,2,0,2,65113,61,2+
2901,14090,48,1,,Jennifer,,Lewis,,2119 Virginia Hills,,Daly City,California,United States,94015,387-555-0170,1977-10-16,Partial High School,Clerical,F,M,0,2,0,0,47667,21,2+
2902,14091,69,0,,Logan,A,Thomas,,2524 Coggins Drive,,N. Vancouver,British Columbia,Canada,V7L 4J4,990-555-0184,1977-08-13,Partial High School,Clerical,M,S,0,2,0,0,52864,21,2+
2903,14094,40,0,,Amanda,,Russell,,220 Rambling Rose Ave.,# 103,West Covina,California,United States,91791,486-555-0161,1977-05-10,High School,Skilled Manual,F,S,0,2,0,0,37814,21,2+
2904,14095,47,0,,Paige,,Griffin,,5749 Esperanza,,National City,California,United States,91950,885-555-0148,1976-09-10,High School,Skilled Manual,F,M,1,2,0,0,51283,22,2+
2905,14096,63,0,,Samuel,D,Green,,7709 Redhead Way,,Royal Oak,British Columbia,Canada,V8X,652-555-0148,1979-08-20,Partial High School,Clerical,M,S,0,2,0,0,42567,19,2+
2906,14098,54,0,,Allison,D,Lopez,,9941 Clyde Street,,Issaquah,Washington,United States,98027,972-555-0156,1979-04-24,High School,Skilled Manual,F,M,1,2,0,0,42578,19,2+
2907,14100,42,0,,Alisha,,Xu,,551 Almond Ave,,Sunbury,Victoria,Australia,3429,1 (11) 500 555-0178,1941-05-19,Bachelors ,Management,F,M,1,2,0,2,67275,57,2+
2908,14101,71,0,,Franklin,A,Lal,,"9, rue Saint-Lazare",,Newcastle,New South Wales,Australia,2300,1 (11) 500 555-0146,1942-09-11,Bachelors ,Management,M,M,1,2,0,2,70381,56,2+
2909,14102,45,0,,Lisa,L,Huang,,9762 Alvecedo,,North Ryde,New South Wales,Australia,2113,1 (11) 500 555-0168,1942-02-27,Graduate Degree,Management,F,S,1,1,0,2,84261,56,2+
2910,14103,40,0,,Monique,W,Blanco,,6658 Rheem Blvd,,Port Macquarie,New South Wales,Australia,2444,1 (11) 500 555-0125,1943-10-06,Bachelors ,Management,F,S,1,2,0,2,65793,55,2+
2911,14104,39,0,,Sydney,M,James,,2257 Gate Drive,,Downey,California,United States,90241,928-555-0156,1976-08-17,Partial College,Skilled Manual,F,S,0,1,0,0,42526,22,2+
2912,14105,62,0,,Jackson,,Zhang,,9532 Clay Rd,,Lincoln Acres,California,United States,91950,739-555-0115,1976-12-04,Partial College,Skilled Manual,M,S,0,1,0,0,41801,22,2+
2913,14106,46,0,,Melissa,,Hughes,,9391 80th St,,Oakland,California,United States,94611,976-555-0182,1976-01-13,Partial College,Skilled Manual,F,S,0,1,0,0,44488,22,2+
2914,14107,48,0,,Alexandra,J,Garcia,,6014 La Vista Circle,,Haney,British Columbia,Canada,V2W 1W2,502-555-0184,1975-07-24,High School,Skilled Manual,F,S,1,2,0,0,45071,23,2+
2915,14108,68,0,,Thomas,A,Yang,,9884 S. Villa Way,,N. Vancouver,British Columbia,Canada,V7L 4J4,507-555-0173,1975-04-07,High School,Skilled Manual,M,S,1,2,0,0,58242,23,2+
2916,14109,75,0,,Aidan,G,Gonzales,,4829 D St.,,San Diego,California,United States,92102,603-555-0189,1974-08-23,Partial College,Skilled Manual,M,M,0,1,0,0,55911,24,2+
2917,14110,70,0,,Dakota,T,Simmons,,8206 Green Valley Road,,Langley,British Columbia,Canada,V3A 4R2,209-555-0174,1973-06-11,Partial College,Skilled Manual,M,S,0,1,0,0,85854,25,2+
2918,14111,76,0,,Michael,K,Anderson,,7403 N. Broadway,,Oregon City,Oregon,United States,97045,306-555-0141,1972-11-22,Partial College,Skilled Manual,M,S,0,2,0,0,84082,26,2+
2919,14112,77,1,,Charles,W,Sanchez,,9161 Napa St.,,Colma,California,United States,94014,612-555-0177,1972-11-06,Partial College,Skilled Manual,M,S,0,2,0,0,94242,26,2+
2920,14113,48,0,,Natalie,L,Lopez,,9590 Rahn Court,,Walla Walla,Washington,United States,99362,421-555-0147,1972-04-22,Partial College,Skilled Manual,F,S,0,2,0,0,73731,26,2+
2921,14114,54,0,,Chloe,C,Martin,,4215 Arleda Lane,,Coronado,California,United States,92118,989-555-0160,1972-01-07,Partial College,Skilled Manual,F,M,0,2,0,0,76545,26,2+
2922,14115,49,1,,Samantha,,Gonzales,,406 Countrywood Ct.,,Corvallis,Oregon,United States,97330,701-555-0179,1972-06-04,Bachelors ,Management,F,S,0,1,0,0,104426,26,2+
2923,14116,48,0,,Brianna,M,Torres,,6152 Buckingham Dr.,,Sedro Woolley,Washington,United States,98284,617-555-0112,1968-02-18,Bachelors ,Management,F,S,0,1,0,0,116925,30,2+
2924,14117,45,0,,Emma,G,Cook,,8067 Olympic Drive,,Yakima,Washington,United States,98901,746-555-0112,1968-10-23,Bachelors ,Management,F,S,0,1,0,0,125713,30,2+
2925,14118,50,1,,Elizabeth,E,Ross,,9682 Bon Homme Way,,Royal Oak,British Columbia,Canada,V8X,436-555-0128,1967-07-14,Bachelors ,Management,F,S,1,2,0,1,101366,31,1
2926,14119,69,1,,Paige,,Cooper,,3998 Bouncing Road,,Langley,British Columbia,Canada,V3A 4R2,336-555-0181,1967-06-11,Graduate Degree,Management,F,S,1,1,1,1,148078,31,1
2927,14120,69,0,,Gabrielle,S,Cooper,,3467 Monetary Way,,Berkeley,California,United States,94704,357-555-0151,1967-06-17,Bachelors ,Management,F,M,1,2,1,1,139531,31,1
2928,14121,85,1,,Devon,,Goel,,1318 Lasalle Street,,Bremerton,Washington,United States,98312,302-555-0194,1967-07-13,Graduate Degree,Management,M,S,0,2,0,0,193575,31,2+
2929,14123,66,0,,Erick,E,Mehta,,2338 Mozden Lane,Unit B,East Brisbane,Queensland,Australia,4169,1 (11) 500 555-0198,1979-12-11,Partial College,Manual,M,M,1,1,0,0,24142,19,2+
2930,14124,66,0,,Justin,,Li,,1901 Missing Canyon Court,,Goulburn,New South Wales,Australia,2580,1 (11) 500 555-0113,1980-09-11,Partial College,Manual,M,M,0,1,0,0,18328,18,2+
2931,14125,57,1,,Shane,Y,Gonzalez,,9293 Mt. Washington Way,,Findon,South Australia,Australia,5023,1 (11) 500 555-0117,1978-05-19,Partial College,Manual,M,S,1,1,0,0,17025,20,2+
2932,14127,48,0,,Lacey,L,Zhang,,6085 B Wildbrook Ct.,,Caloundra,Queensland,Australia,4551,1 (11) 500 555-0189,1976-02-08,High School,Manual,F,M,1,2,0,0,26002,22,2+
2933,14129,40,0,,Monica,A,Martinez,,9018 Vallet Crest Drive,,Silverwater,New South Wales,Australia,2264,1 (11) 500 555-0162,1979-10-18,Bachelors ,Clerical,F,M,1,0,0,0,18427,19,2+
2934,14131,68,0,,Javier,,Navarro,,5671 Dimaggio Way,,Coffs Harbour,New South Wales,Australia,2450,1 (11) 500 555-0169,1978-08-16,Bachelors ,Clerical,M,M,1,0,0,0,33354,20,2+
2935,14132,67,1,,Brandon,,Ross,,4657 Price Lane,,Sunbury,Victoria,Australia,3429,1 (11) 500 555-0187,1977-01-20,High School,Manual,M,S,0,0,1,1,20400,21,1
2936,14133,62,0,,Ricardo,K,Kumar,,4496 Hurlstone Ct.,,Hervey Bay,Queensland,Australia,4655,1 (11) 500 555-0119,1977-11-16,Bachelors ,Clerical,M,S,1,0,0,0,31910,21,2+
2937,14134,37,0,,Cassandra,C,Fernandez,,8598 Sharon Dr.,,Cloverdale,South Australia,Australia,6105,1 (11) 500 555-0138,1977-06-13,Partial College,Manual,F,S,0,0,0,0,23238,21,2+
2938,14135,57,0,,Clayton,,Xie,,"1, rue de la Cavalerie",,Roncq,Nord,France,59223,1 (11) 500 555-0145,1943-08-10,Partial College,Manual,M,M,1,0,0,1,17598,55,1
2939,14136,59,0,,Louis,,She,,"112, boulevard Tremblay",,Saint-Denis,Seine Saint Denis,France,93400,1 (11) 500 555-0125,1943-04-05,Partial College,Manual,M,M,1,0,0,2,23403,55,2+
2940,14137,38,0,,Joy,A,Ruiz,,Erftplatz 9,,Bottrop,Nordrhein-Westfalen,Germany,46236,1 (11) 500 555-0144,1943-10-06,Partial College,Manual,F,M,1,1,0,2,19405,55,2+
2941,14138,51,0,,Vincent,M,He,,Wolfgangstraße 48,,Kassel,Hessen,Germany,34117,1 (11) 500 555-0124,1943-10-16,Partial College,Manual,M,S,1,1,0,2,17614,55,2+
2942,14140,49,0,,Meagan,,Sai,,Helsenbergbogen 6,,Paderborn,Nordrhein-Westfalen,Germany,33098,1 (11) 500 555-0142,1961-07-08,Graduate Degree,Clerical,F,M,1,0,0,4,50242,37,2+
2943,14141,47,0,,Ana,,Bryant,,"4212, rue Saint-Lazare",,Villeneuve-d'Ascq,Nord,France,59491,1 (11) 500 555-0113,1960-06-11,High School,Manual,F,S,0,1,1,1,14272,38,1
2944,14142,74,1,,Damien,A,Zheng,,3951 Panoramic Avenue,,Bonn,Nordrhein-Westfalen,Germany,53131,1 (11) 500 555-0123,1960-09-13,High School,Manual,M,M,1,1,1,1,24111,38,1
2945,14143,48,1,,Jill,,Sandoval,,5901 F Mt Hood Circle,,London,England,United Kingdom,EC1R 0DU,1 (11) 500 555-0197,1960-03-13,Partial College,Manual,F,S,0,0,1,1,17228,38,1
2946,14144,81,0,,Lee,A,Gutierrez,,"1, rue de la Centenaire",,Cergy,Val d'Oise,France,95000,1 (11) 500 555-0177,1959-10-11,High School,Manual,M,M,1,1,1,1,27824,39,1
2947,14145,69,0,,Jessie,J,Ye,,"3669, rue des Pyrenees",,Paris,Seine (Paris),France,75008,1 (11) 500 555-0178,1959-02-15,High School,Manual,M,S,0,1,1,1,20592,39,1
2948,14146,45,0,,Toni,E,Sara,,3768 Door Way,,Gateshead,England,United Kingdom,GA10,1 (11) 500 555-0160,1959-07-22,Partial College,Manual,F,M,1,1,0,2,31560,39,2+
2949,14147,77,0,,Marcus,M,Rivera,,Zimmerstr 311,,Bottrop,Nordrhein-Westfalen,Germany,46236,1 (11) 500 555-0129,1958-03-17,Graduate Degree,Clerical,M,M,1,0,0,1,66645,40,1
2950,14148,74,0,,Shaun,L,Sharma,,Unter Linden 924,,Kassel,Hessen,Germany,34117,1 (11) 500 555-0121,1958-03-12,Graduate Degree,Clerical,M,M,1,0,0,1,65685,40,1
2951,14149,75,0,,Donald,,Srini,,Zur Lindung 4,,Ingolstadt,Bayern,Germany,85049,1 (11) 500 555-0118,1960-10-27,Bachelors ,Clerical,M,M,1,0,0,3,61782,38,2+
2952,14150,68,0,,Billy,J,Munoz,,4650 Franklin Canyon Road,,Leeds,England,United Kingdom,LE18,1 (11) 500 555-0127,1959-02-21,Bachelors ,Clerical,M,M,1,0,0,3,56531,39,2+
2953,14151,46,0,,Marie,E,Martin,,"35, route de Marseille",,Roncq,Nord,France,59223,1 (11) 500 555-0164,1970-10-26,High School,Manual,F,S,1,0,2,2,12716,28,2+
2954,14152,58,0,,Luke,,Turner,,"1, rue de Maubeuge",,Villeneuve-d'Ascq,Nord,France,59491,1 (11) 500 555-0117,1970-03-10,Partial College,Manual,M,S,0,1,0,0,13024,28,2+
2955,14153,54,0,,Dylan,,Lewis,,Zeiter Weg 9922,,Hof,Bayern,Germany,95010,1 (11) 500 555-0177,1970-11-14,Partial College,Manual,M,S,0,1,0,0,13773,28,2+
2956,14154,76,0,,Willie,R,Gao,,"9, avenue des Laurentides",,Verrieres Le Buisson,Essonne,France,91370,1 (11) 500 555-0164,1970-10-09,Bachelors ,Clerical,M,M,1,0,0,0,57400,28,2+
2957,14155,50,0,,Olivia,L,Morris,,708 Bonifacio,,Newcastle upon Tyne,England,United Kingdom,NT20,1 (11) 500 555-0162,1970-09-10,Graduate Degree,Clerical,F,M,1,0,0,0,51897,28,2+
2958,14156,57,0,,Preston,L,Gonzalez,,8874 Dallas Drive,,London,England,United Kingdom,W10 6BL,1 (11) 500 555-0121,1969-05-18,Partial College,Manual,M,S,0,1,0,0,29270,29,2+
2959,14157,74,0,,Willie,J,Xu,,6703 Corte Poquito,,London,England,United Kingdom,W1V 5RN,1 (11) 500 555-0139,1969-04-14,Bachelors ,Clerical,M,S,1,0,0,0,75595,29,2+
2960,14158,72,0,,Craig,N,Moreno,,8033 Brook Street,,York,England,United Kingdom,Y024 1GF,1 (11) 500 555-0119,1969-02-04,Graduate Degree,Clerical,M,S,1,0,0,0,87827,29,2+
2961,14159,71,0,,Jay,,Malhotra,,3230 Buchanan Rd.,,Bracknell,England,United Kingdom,RG12 8TB,1 (11) 500 555-0136,1969-11-12,Graduate Degree,Clerical,M,S,1,0,0,0,85901,29,2+
2962,14160,49,1,,Brittney,,Hu,,Galeriestr 619,,Erlangen,Bayern,Germany,91054,1 (11) 500 555-0155,1969-07-05,Graduate Degree,Clerical,F,M,1,0,0,0,50168,29,2+
2963,14161,50,1,,Claudia,J,Li,,Waldstr 9,,Eilenburg,Brandenburg,Germany,4838,1 (11) 500 555-0187,1969-02-02,Graduate Degree,Clerical,F,S,1,0,0,0,71878,29,2+
2964,14162,75,0,,Brett,,Garcia,,Charlottenstr 29828,,Frankfurt,Hessen,Germany,60323,1 (11) 500 555-0175,1969-11-18,Graduate Degree,Clerical,M,M,1,0,0,0,78489,29,2+
2965,14163,54,0,,Ebony,S,Garcia,,Rehstr 7346,,Berlin,Nordrhein-Westfalen,Germany,14197,1 (11) 500 555-0165,1969-10-23,Graduate Degree,Clerical,F,M,1,0,0,0,69656,29,2+
2966,14164,46,1,,Kari,A,Smith,,Alderstr 3981,,Duesseldorf,Hessen,Germany,40605,1 (11) 500 555-0151,1969-11-12,Graduate Degree,Skilled Manual,F,S,1,0,0,0,57258,29,2+
2967,14165,48,1,,Natalie,L,Gray,,3413 Sequoia Woods Pl.,,Newcastle upon Tyne,England,United Kingdom,NT20,1 (11) 500 555-0114,1969-04-28,Graduate Degree,Skilled Manual,F,S,1,0,0,0,55296,29,2+
2968,14166,32,0,,Elizabeth,I,Jenkins,,"785, rue de Varenne",,Saint Germain en Laye,Yveline,France,78100,1 (11) 500 555-0178,1922-10-11,Bachelors ,Clerical,F,M,0,2,0,3,28510,76,2+
2969,14167,40,0,,Pamela,M,Subram,,Pappelallee 229,,Frankfurt,Bayern,Germany,91480,1 (11) 500 555-0199,1951-04-02,Partial College,Manual,F,S,1,2,0,3,17668,47,2+
2970,14168,65,0,,Edwin,M,Guo,,"191, avenue Reille",,Chatou,Yveline,France,78400,1 (11) 500 555-0131,1951-09-25,Partial College,Manual,M,M,1,1,0,2,27952,47,2+
2971,14169,59,0,,Carmen,E,Martinez,,"965, rue Philibert-Delorme",,Saint Germain en Laye,Yveline,France,78100,1 (11) 500 555-0126,1968-04-16,High School,Manual,F,S,1,0,3,3,13468,30,2+
2972,14170,59,1,,Rebekah,J,Moreno,,3697 W St.,,Saint Ouen,Somme,France,80610,1 (11) 500 555-0129,1968-11-02,High School,Manual,F,S,1,0,3,3,18589,30,2+
2973,14171,50,0,,Michele,A,Lal,,Königsteiner Straße 449,,Frankfurt,Bayern,Germany,91480,1 (11) 500 555-0152,1944-09-05,Partial College,Professional,F,S,0,2,0,5,87920,54,2+
2974,14172,83,1,,Carla,,Garcia,,1760 Double Court,,London,England,United Kingdom,SE1 8HL,1 (11) 500 555-0139,1944-04-21,Bachelors ,Management,F,S,0,4,4,4,127435,54,2+
2975,14173,62,0,,Tonya,,Shan,,"88, rue Georges-Clémenceau",,Verrieres Le Buisson,Essonne,France,91370,1 (11) 500 555-0114,1945-04-21,High School,Professional,F,M,1,3,1,5,66912,53,2+
2976,14174,83,0,,Alberto,A,Diaz,,Celler Weg 3040,Verkaufsabteilung,Berlin,Hessen,Germany,14129,1 (11) 500 555-0161,1945-09-08,High School,Professional,M,M,1,3,1,5,90824,53,2+
2977,14175,93,1,,Cynthia,,Mehta,,4513 Terry Lynn Lane,,Bury,England,United Kingdom,PE17,1 (11) 500 555-0162,1945-05-20,Bachelors ,Management,F,M,1,4,4,4,122709,53,2+
2978,14176,53,0,,Mindy,,Rai,,"99, avenue du Président-Kennedy",,Bobigny,Seine Saint Denis,France,93000,1 (11) 500 555-0123,1946-03-08,Partial College,Professional,F,M,0,2,0,5,98088,52,2+
2979,14177,81,0,,Kenneth,K,Nara,,"34, route de Marseille",,Dunkerque,Nord,France,59140,1 (11) 500 555-0110,1946-05-22,Partial College,Professional,M,M,0,2,0,5,122772,52,2+
2980,14178,49,0,,Katie,,Raje,,"8, avenue de Norvege",,Paris,Seine (Paris),France,75002,1 (11) 500 555-0136,1946-09-15,Partial College,Professional,F,S,0,2,0,5,99664,52,2+
2981,14179,71,0,,Claudia,J,Xu,,Lützowplatz 5538,,Braunschweig,Nordrhein-Westfalen,Germany,38001,1 (11) 500 555-0140,1946-04-26,Bachelors ,Management,F,S,1,4,3,3,102645,52,2+
2982,14180,125,1,,Henry,,Patel,,Kulmer Straße 4600,,Erlangen,Bayern,Germany,91054,1 (11) 500 555-0199,1946-05-05,Bachelors ,Management,M,M,1,4,3,3,131389,52,2+
2983,14181,87,0,,Adriana,,Chandra,,Hüttenstr 9005,,Frankfurt,Hessen,Germany,60323,1 (11) 500 555-0119,1946-12-02,Bachelors ,Management,F,M,1,0,4,4,111605,52,2+
2984,14182,154,1,,Steve,A,Lin,,Zollstr 28,,Frankfurt am Main,Hamburg,Germany,60082,1 (11) 500 555-0182,1954-09-20,Partial College,Professional,M,M,1,4,4,4,158799,44,2+
2985,14184,167,1,,Caleb,,Jenkins,,1082 Selena Court,,Runcorn,England,United Kingdom,TY31,1 (11) 500 555-0170,1953-10-27,Bachelors ,Management,M,M,1,2,5,5,164758,45,2+
2986,14185,90,1,,Frank,,Vazquez,,"5, avenue de la Gare",,Les Ulis,Essonne,France,91940,1 (11) 500 555-0124,1952-11-19,Partial College,Professional,M,S,1,2,1,4,120305,46,2+
2987,14186,66,0,,Katrina,K,Tang,,"25, avenue Reille",,Paris,Seine (Paris),France,75002,1 (11) 500 555-0133,1952-06-26,Partial College,Professional,F,M,1,2,1,4,92325,46,2+
2988,14187,142,1,,Eugene,N,Lu,,Galeriestr 28,,Hamburg,Hessen,Germany,22001,1 (11) 500 555-0120,1952-09-24,Partial College,Professional,M,M,1,4,4,4,121696,46,2+
